SMILES,Mean_Dock
COc1ccc(cc1)C2=CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.8048779964447021
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCN(CC4)c5ccccc5)ccnc2c1,0.9024389982223511
CS(=O)(=O)c1ccc(cc1)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.7804877758026123
Cc1cccc(c1)C2=CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.9756097197532654
Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.9268292188644409
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCN(CC4)c5ccccn5)ccnc2c1,0.8536584973335266
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCC(=CC4)c5ccc(Cl)cc5)ccnc2c1,0.9512194991111755
CC1(C)CCC[C@@](C)(O1)C2CC[C@]3(C)C2[C@H](O)CC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C,0.7560975551605225
Fc1ccc(CO[C@H]2[C@H](OCCc3c[nH]c4ccccc34)O[C@H](COCc5ccc6ccccc6c5)[C@@H](OCc7ccccc7)[C@@H]2OCc8ccccc8)cc1,0.7317072749137878
CC1(C)CCC[C@@](C)(O1)C2CC[C@]3(C)C2[C@H](O)CC4[C@@]5(C)CC[C@H](O)C(C)(C)C5[C@@H](O)C[C@@]34C,0.8536584973335266
CC1(C)CCC[C@](C)(O1)C2CC[C@]3(C)C2[C@H](O)CC4[C@@]5(C)CC[C@H](O)C(C)(C)C5[C@@H](O)C[C@@]34C,0.8536584973335266
Fc1ccc(OC[C@H]2O[C@@H](OCCc3c[nH]c4ccccc34)[C@H](OCc5ccc6ccccc6c5)[C@@H](OCc7ccccc7)[C@@H]2OCc8ccccc8)cc1,0.9024389982223511
CC1(C)CCC[C@](C)(O1)C2CC[C@]3(C)C2[C@H](O)CC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@@]34C,0.7560975551605225
Fc1ccc(COC[C@H]2O[C@@H](OCCc3c[nH]c4ccccc34)[C@H](OCc5ccc6ccccc6c5)[C@@H](OCc7ccccc7)[C@@H]2OCc8ccccc8)cc1,0.7317072749137878
O=C(N1CCC(CC1)N2C(=O)OCc3ccccc23)c4ccc5[nH]ccc5n4,0.7317072749137878
Fc1cc2oc(CNC(=O)CN3C=C(C=CC3=O)C(F)(F)F)cc2cc1C(=O)N4CCC(CC4)N5C(=O)OCc6ccccc56,0.7560975551605225
FC(F)(F)C1=CN(CC(=O)NCc2oc3ccc(cc3c2)C(=O)N4CCC(CC4)N5C(=O)OCc6ccc(Cl)cc56)C(=O)C=C1,0.8536584973335266
O=C(CN1C=CC(=NC1=O)c2ccccc2)NCc3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67,0.9024389982223511
FC(F)(F)C1=CN(CC(=O)NCc2nc3ccc(cc3s2)C(=O)N4CCC(CC4)N5C(=O)OCc6ccccc56)C(=O)C=C1,0.7560975551605225
FC(F)(F)C1=CN(CC(=O)NCc2oc3ccc(cc3c2)C(=O)N4CCC(CC4)N5C(=O)OCc6ccccc56)C(=O)C=C1,0.9024389982223511
Fc1cccc2N(C3CCN(CC3)C(=O)c4ccc5oc(CNC(=O)CN6C=C(C=CC6=O)C(F)(F)F)cc5c4)C(=O)OCc12,0.9268292188644409
FC(F)(F)C1=CN(CC(=O)NCc2oc3ccc(cc3c2)C(=O)N4CCC(CC4)N5C(=O)CCc6ccccc56)C(=O)C=C1,0.9268292188644409
Fc1cccc2COC(=O)N(C3CCN(CC3)C(=O)c4ccc5oc(CNC(=O)CN6C=C(C=CC6=O)C(F)(F)F)cc5c4)c12,0.9512194991111755
Fc1ccc2COC(=O)N(C3CCN(CC3)C(=O)c4ccc5oc(CNC(=O)CN6C=C(C=CC6=O)C(F)(F)F)cc5c4)c2c1,0.8780487775802612
Fc1ccc2N(C3CCN(CC3)C(=O)c4ccc5oc(CNC(=O)CN6C=C(C=CC6=O)C(F)(F)F)cc5c4)C(=O)OCc2c1,0.7804877758026123
FC(F)(F)C1=CN(C2CCN(Cc3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)CC2)C(=O)C=C1,0.9512194991111755
FC(F)(F)C1=CN(Cc2cccc(c2)c3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C(=O)C=C1,0.9756097197532654
FC(F)(F)C1=CN(Cc2cncc(c2)c3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C(=O)C=C1,0.9756097197532654
FC(F)(F)C1=CN(C[C@@H]2CCCCN2Cc3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C(=O)C=C1,0.8536584973335266
CN1C(=O)[C@H](NC(=O)Nc2cccc(CC(=O)NCCC(=O)NCCSCc3csc(N=C(N)N)n3)c2)N=C(c4ccccc4)c5ccccc15,0.8536584973335266
O=C(CN1C=Cc2ccccc2C1=O)NCc3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67,0.9268292188644409
Cn1c(CNC(=O)CN2C=C(C=CC2=O)C(F)(F)F)cc3ccc(cc13)C(=O)N4CCC(CC4)N5C(=O)OCc6ccccc56,0.7560975551605225
FC(F)(F)C1=CN(CC(=O)NCc2oc3cc(ccc3c2)C(=O)N4CCC(CC4)N5C(=O)OCc6ccccc56)C(=O)C=C1,0.9024389982223511
FC(F)(F)C1=CN(CC(=O)NCc2oc3ncc(cc3c2)C(=O)N4CCC(CC4)N5C(=O)OCc6ccccc56)C(=O)C=C1,0.7560975551605225
CN1C(=O)[C@H](NC(=O)Nc2cccc(CC(=O)NCCCCCC(=O)NCCSCc3csc(N=C(N)N)n3)c2)N=C(c4ccccc4)c5ccccc15,0.7804877758026123
CN1C(=O)[C@H](NC(=O)Nc2cccc(CC(=O)NCCCC(=O)NCCSCc3csc(N=C(N)N)n3)c2)N=C(c4ccccc4)c5ccccc15,0.7560975551605225
Oc1ccc2CC3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)c7[nH]c8ccccc8c7C[C@@]36O,0.9268292188644409
OC(=O)C[C@H](NC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2)C(=O)Nc4cccc5ccccc45,0.7560975551605225
CN1C(=O)[C@H](NC(=O)Nc2cccc(CC(=O)NCCSCc3csc(N=C(N)N)n3)c2)N=C(c4ccccc4)c5ccccc15,0.9024389982223511
CN1C(=O)C(NC(=O)Nc2cccc(C)c2)N=C(c3cccc(OCC(=O)NCCSCc4csc(N=C(N)N)n4)c3)c5ccccc15,0.7560975551605225
CN1C(=O)C(NC(=O)Nc2cccc(C)c2)N=C(c3cccc(OCC(=O)NCCC(=O)NCCSCc4csc(N=C(N)N)n4)c3)c5ccccc15,0.7560975551605225
