SMILES,Mean_Dock
OC(=O)CSc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccccc45)cc1,0.8536584973335266
NC(=O)CSc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccccc45)cc1,0.9512194991111755
CCOC(=O)CSc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5cc(OCC)ccc45)cc1,0.707317054271698
COC(=O)CSc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccc(F)cc45)cc1,0.7560975551605225
CC(C)Sc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccc(F)cc45)cc1,0.7804877758026123
CC(C)Oc1ccc2c(cccc2c1)C(=O)N3CCC(CC3)N4CCC(Cc5ccc(SC(C)C)cc5)CC4,0.8292682766914368
CC(C)Sc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5cc(F)ccc45)cc1,0.9756097197532654
Cc1cccc(C(=O)N2CCC(CC2)N3CCC(Cc4ccc(cc4)S(=O)(=O)c5cccc(Cl)c5)CC3)c1N,0.8292682766914368
OCCSc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccccc45)cc1,0.9512194991111755
CN(C)C(=O)CSc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccccc45)cc1,0.9268292188644409
CC(C)S(=O)(=O)c1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccccc45)cc1,0.9024389982223511
CC(C)Sc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc5ccccc45)cc1,0.8048779964447021
CC1(C)Oc2ccc(cc2C(=C1)N3C=CC=CC3=O)S(=O)(=O)NC(=O)Nc4ccccc4,0.9999999403953552
CC1(C)Oc2ccc(cc2C(=C1)N3C=CC=CC3=O)S(=O)(=O)Nc4ccccc4F,0.7317072749137878
CC1(C)Oc2ccc(cc2C(=C1)N3C=CC=CC3=O)S(=O)(=O)Nc4ccccc4,0.7560975551605225
CC1(C)Oc2ccc(cc2C(=C1)N3C=CC=CC3=O)S(=O)(=O)Nc4ccc(Br)cc4,0.7560975551605225
[2H]c1c([2H])c([2H])c(NS(=O)(=O)c2ccc3OC(C)(C)C=C(N4C=CC=CC4=O)c3c2)c([2H])c1[2H],0.9512194991111755
CC1(C)Oc2ccc(cc2C(=C1)N3C=CC=CC3=O)S(=O)(=O)Nc4ccccc4Br,0.707317054271698
